Process temperature,Tool wear,Torque,temperature_differential,power_speed_ratio,Process temperature_kmeans_cluster_interaction,Tool wear_kmeans_cluster_interaction,Process temperature_complete_cluster_interaction,Tool wear_complete_cluster_interaction,Torque_kmeans_cluster_interaction,Tool wear_ward_cluster_interaction,Torque_complete_cluster_interaction,Machine failure
-0.860564,1.6825223,0.18310304,0.66807187,0.2568552462990979,-2.581692,5.0475669,-1.721128,3.3650446,0.54930912,1.6825223,0.36620608,1.0
0.37638044,1.589236,-1.768649,0.22008291,-2.42031918980696,0.0,0.0,1.12914132,4.767708000000001,-0.0,3.178472,-5.305947,1.0
0.7880585,1.1102601,0.6012124,-0.94805366,0.8302905222398577,1.576117,2.2205202,1.576117,2.2205202,1.2024248,0.0,1.2024248,1.0
0.10585505,1.4883257,0.7107197,-1.1687291,0.9804419554124244,0.10585505,1.4883257,0.2117101,2.9766514,0.7107197,4.4649771000000005,1.4214394,1.0
1.2372025,1.2115191,0.64038163,-0.8584988,0.883952181533823,2.474405,2.4230382,2.474405,2.4230382,1.28076326,0.0,1.28076326,1.0
0.3423438,1.4983475,0.7210335,-0.7979688,0.9946209125885672,0.3423438,1.4983475,0.6846876,2.996695,0.7210335,4.4950425,1.442067,1.0
-0.035771873,1.5865569,0.6805204,-0.96419996,0.9389513306755778,-0.035771873,1.5865569,-0.071543746,3.1731138,0.6805204,4.7596707,1.3610408,1.0
-0.6411194,1.7210512,0.68664515,-0.10626914,0.9477861630641196,-1.9233582,5.1631536,-1.2822388,3.4421024,2.05993545,5.1631536,1.3732903,1.0
-0.028632963,1.2041721,-2.0198972,-0.14877501,-2.764328873942536,-0.0,0.0,-0.085898889,3.6125163,-0.0,2.4083442,-6.0596916,1.0
-0.51756996,1.2905011,-1.8775504,0.7260991,-2.5695895054314497,-0.0,0.0,-1.55270988,3.8715033,-0.0,2.5810022,-5.6326512,1.0
0.3392709,1.6830425,0.4400857,-0.6024039,0.6093537308671362,0.3392709,1.6830425,0.6785418,3.366085,0.4400857,5.0491275,0.8801714,1.0
0.31374222,1.1326158,0.79746014,-0.5065565,1.0994657854455676,0.62748444,2.2652316,0.0,0.0,1.59492028,0.0,0.0,1.0
0.11695853,1.5237212,0.6875011,-1.0819856,0.9486718007337244,0.11695853,1.5237212,0.23391706,3.0474424,0.6875011,4.5711636,1.3750022,1.0
0.56493014,1.3168067,0.5977061,-0.8235294,0.8253775712558266,1.12986028,2.6336134,1.12986028,2.6336134,1.1954122,0.0,1.1954122,1.0
0.85023373,1.5977596,0.55721503,-0.8235294,0.7698549808384801,0.85023373,1.5977596,1.70046746,3.1955192,0.55721503,4.7932788,1.11443006,1.0
0.51426935,1.1021225,-2.0012302,-0.5330024,-2.738867283715626,0.0,0.0,1.54280805,3.3063674999999995,-0.0,2.204245,-6.0036906000000005,1.0
-0.27902877,1.2460997,-1.8793206,0.5498059,-2.5720110249307293,-0.0,0.0,-0.8370863099999999,3.7382991,-0.0,2.4921994,-5.6379618,1.0
-0.30907142,1.6082214,-0.36239186,0.051946122,-0.491283996234607,-1.23628568,6.4328856,-0.30907142,1.6082214,-1.44956744,1.6082214,-0.36239186,1.0
0.7043038,0.8616736,0.5066625,-1.0588236,0.7005601094018921,1.4086076,1.7233472,0.0,0.0,1.013325,0.0,0.0,1.0
0.2730332,0.88244575,0.62195855,-1.1455475,0.8586620830159595,0.5460664,1.7648915,0.0,0.0,1.2439171,0.0,0.0,1.0
0.5470779,0.8655401,0.55822515,-0.7548224,0.7713274586647295,1.0941558,1.7310802,0.0,0.0,1.1164503,0.0,0.0,1.0
0.22695234,1.5260537,0.45709857,-1.051248,0.6325289708787033,0.22695234,1.5260537,0.45390468,3.0521074,0.45709857,4.5781611,0.91419714,1.0
0.14476162,1.7189608,0.65333295,0.79999596,0.9018733305959163,0.43428486,5.156882400000001,0.28952324,3.4379216,1.95999885,5.156882400000001,1.3066659,1.0
0.3219105,0.78440154,0.14165555,-1.1764705,0.199798928698156,0.643821,1.56880308,0.0,0.0,0.2833111,0.0,0.0,1.0
-0.4641674,1.6640745,0.255566,0.053913902,0.3562406449584323,-1.3925022,4.9922235,-0.9283348,3.328149,0.7666980000000001,4.9922235,0.511132,1.0
0.6444268,1.5001696,-1.982918,0.29171124,-2.7141838064360733,0.0,0.0,1.9332804,4.5005088,-0.0,3.0003392,-5.948754,1.0
-0.3322113,1.6947647,0.1827903,-0.20690759,0.256332440846624,-0.3322113,1.6947647,-0.6644226,3.3895294,0.1827903,5.084294099999999,0.3655806,1.0
0.7511725,1.3074323,0.58534753,-0.89385974,0.8084572663414984,1.502345,2.6148646,1.502345,2.6148646,1.17069506,0.0,1.17069506,1.0
0.42352894,1.5612068,0.5328622,-0.784087,0.7364378851187313,0.42352894,1.5612068,0.84705788,3.1224136,0.5328622,4.6836204,1.0657244,1.0
-1.401788,1.6692296,-0.33094326,0.62239206,-0.4481347746607922,-5.607152,6.6769184,-2.803576,3.3384592,-1.32377304,1.6692296,-0.66188652,1.0
1.1285282,1.7083908,-0.4089377,-0.42391676,-0.5551239147502947,4.5141128,6.8335632,2.2570564,3.4167816,-1.6357508,1.7083908,-0.8178754,1.0
-1.1736056,1.6933559,0.845897,-0.120803386,1.1660224962186485,-3.5208167999999995,5.0800677,-2.3472112,3.3867118,2.537691,5.0800677,1.691794,1.0
0.3013744,1.5986699,0.37037033,-0.93899417,0.5135230717436116,0.3013744,1.5986699,0.6027488,3.1973398,0.37037033,4.7960097,0.74074066,1.0
1.2098658,1.6646829,-0.51535946,0.9407439,-0.7011783802080757,4.8394632,6.6587316,2.4197316,3.3293658,-2.06143784,1.6646829,-1.03071892,1.0
0.46833998,1.6706262,-1.159953,0.8372423,-1.585266998458286,0.0,0.0,0.0,0.0,-0.0,1.6706262,-0.0,1.0
0.7771843,1.7092208,0.60035497,0.8614924,0.8291658077294332,2.3315529,5.1276624,1.5543686,3.4184416,1.80106491,5.1276624,1.20070994,1.0
0.6679856,1.2387627,0.8712412,0.25571674,1.200825980698315,1.3359712,2.4775254,0.0,0.0,1.7424824,0.0,0.0,1.0
0.52869004,1.6930981,-0.111487046,-0.29729405,-0.1470576543138882,2.11476016,6.7723924,1.05738008,3.3861962,-0.445948184,1.6930981,-0.222974092,1.0
-1.0538534,1.6971184,0.775448,0.710816,1.0692985112443123,-3.1615602,5.0913552,-2.1077068,3.3942368,2.326344,5.0913552,1.550896,1.0
0.6315253,1.6718701,0.08369658,-0.39634058,0.1206143891187385,0.6315253,1.6718701,1.2630506,3.3437402,0.08369658,1.6718701,0.16739316,1.0
0.030559026,1.5304204,0.7187491,-1.0888075,0.9913893302307965,0.030559026,1.5304204,0.061118052,3.0608408,0.7187491,4.5912612,1.4374982,1.0
0.2776268,1.73957,0.6785392,0.7276183,0.9363371563472712,0.8328804000000001,5.21871,0.5552536,3.47914,2.0356176,5.21871,1.3570784,1.0
0.8463255,1.6763811,0.8685626,0.5192577,1.1972103551918667,2.5389765,5.029143299999999,1.692651,3.3527622,2.6056878,5.029143299999999,1.7371252,1.0
-0.9030406,1.7002753,0.7694914,0.2704252,1.0613623446938782,-2.7091218,5.1008259,-1.8060812,3.4005506,2.3084742,5.1008259,1.5389828,1.0
1.4121002,1.660449,-0.4721356,-0.17647056,-0.6419167612855066,5.6484008,6.641796,2.8242004,3.320898,-1.8885424,1.660449,-0.9442712,1.0
0.03535904,1.6963743,-1.7432436,0.8075724,-2.38543873075894,0.0,0.0,0.10607712,5.0891229,-0.0,3.3927486,-5.2297308000000005,1.0
-1.1710474,1.7058359,-0.100003645,-0.1495948,-0.131428335782722,-3.5131422,5.1175077,-1.1710474,1.7058359,-0.300010935,5.1175077,-0.100003645,1.0
0.3469409,1.5277694,0.54556674,-0.8735677,0.7539637789707407,0.3469409,1.5277694,0.6938818,3.0555388,0.54556674,4.583308199999999,1.09113348,1.0
0.40563017,1.7193695,-0.77932775,-0.3838554,-1.0632397461027214,1.62252068,6.877478,1.21689051,5.1581085,-3.117311,1.7193695,-2.33798325,1.0
1.441357,1.024763,-0.27702475,-0.24508643,-0.3742602715941537,2.882714,2.049526,0.0,0.0,-0.5540495,1.024763,-0.0,1.0
0.9383098,1.7070705,-1.471669,0.72369605,-2.012873251440401,0.0,0.0,2.8149294,5.121211499999999,-0.0,3.414141,-4.415006999999999,1.0
1.1986455,1.6421444,0.7642449,-0.8284249,1.0539078677875222,1.1986455,1.6421444,2.397291,3.2842888,0.7642449,4.9264332,1.5284898,1.0
0.74996865,1.3006549,0.5545404,-0.9250541,0.766225034298557,1.4999373,2.6013098,1.4999373,2.6013098,1.1090808,0.0,1.1090808,1.0
0.02266949,1.3297625,0.8245262,0.12450825,1.1367849667053933,0.06800847,3.9892875,0.04533898,2.659525,2.4735786,0.0,1.6490524,1.0
0.16161582,1.7403636,0.63861036,0.7606615,0.881541066129913,0.48484746,5.2210908,0.32323164,3.4807272,1.91583108,5.2210908,1.27722072,1.0
0.5053972,1.7086838,0.80558693,-0.5087736,1.1106788500107028,0.5053972,1.7086838,1.0107944,3.4173676,0.80558693,5.1260514,1.61117386,1.0
1.0746404,1.2983435,0.76160306,-0.77445126,1.0502927260255008,2.1492808,2.596687,2.1492808,2.596687,1.52320612,0.0,1.52320612,1.0
-0.50014347,1.7269124,0.8208999,-0.5163232,1.1318073242240394,-0.50014347,1.7269124,-1.00028694,3.4538248,0.8208999,5.1807372,1.6417998,1.0
0.46833998,1.6745918,0.54770434,-0.7058824,0.7568663940549035,0.46833998,1.6745918,0.93667996,3.3491836,0.54770434,5.0237754,1.09540868,1.0
0.2577711,1.69828,-0.9883666,0.95916814,-1.3499155304343062,1.0310844,6.79312,0.0,0.0,-3.9534664,1.69828,-0.0,1.0
1.0594875,1.6760632,-0.6878907,0.9411765,-0.9377950491736808,4.23795,6.7042528,0.0,0.0,-2.7515628,1.6760632,-0.0,1.0
-1.2206274,1.6744125,0.9317153,0.6117227,1.283748752001286,-3.6618822,5.0232375000000005,-2.4412548,3.348825,2.7951459,5.0232375000000005,1.8634306,1.0
-1.0859191,1.6961031,0.7821574,0.70422614,1.078505039227033,-3.2577573,5.0883093,-2.1718382,3.3922062,2.3464722,5.0883093,1.5643148,1.0
0.79689306,1.6377665,0.33426777,-0.79189146,0.4639988241085309,0.79689306,1.6377665,1.59378612,3.275533,0.33426777,4.9132995,0.66853554,1.0
-0.91423357,1.6862329,0.15459895,0.6641692,0.2177641750728064,-2.7427007100000003,5.0586987,-1.82846714,3.3724658,0.46379685,1.6862329,0.3091979,1.0
0.7187163,0.7682934,0.6896397,-0.99640083,0.9515545040158736,1.4374326,1.5365868,0.0,0.0,1.3792794,0.0,0.0,1.0
1.0367149,1.0626909,0.47617987,-1.0083613,0.6587342893104368,2.0734298,2.1253818,2.0734298,2.1253818,0.95235974,0.0,0.95235974,1.0
0.7059326,1.682291,0.45763248,-0.5502314,0.6334602487471414,0.7059326,1.682291,1.4118652,3.364582,0.45763248,5.046873,0.91526496,1.0
1.2042826,1.6799933,-0.29357105,-0.36914694,-0.3970005098826964,4.8171304,6.7199732,2.4085652,3.3599866,-1.1742842,1.6799933,-0.5871421,1.0
-1.0734224,1.6918352,0.7185006,0.736252,0.991161858621472,-3.2202672000000003,5.0755056000000005,-2.1468448,3.3836704,2.1555018,5.0755056000000005,1.4370012,1.0
0.47695702,1.5858952,-1.9159995,0.4931103,-2.622454476825172,0.0,0.0,1.43087106,4.7576856,-0.0,3.1717904,-5.7479985000000005,1.0
-1.1414324,1.6432174,-0.18118767,-0.34707296,-0.2427784183714821,-4.5657296,6.5728696,-1.1414324,1.6432174,-0.72475068,1.6432174,-0.18118767,1.0
1.1374393,1.7239412,0.4627528,-0.19753715,0.6405084369013916,1.1374393,1.7239412,2.2748786,3.4478824,0.4627528,5.1718236,0.9255056,1.0
1.194531,1.6550682,0.46224466,-0.83691067,0.6395721067673051,1.194531,1.6550682,2.389062,3.3101364,0.46224466,4.9652046,0.92448932,1.0
0.38972577,1.4184862,0.6309891,-0.85285616,0.871074940989819,0.38972577,1.4184862,0.77945154,2.8369724,0.6309891,4.2554586,1.2619782,1.0
0.0858126,1.70958,0.36053857,-0.84363455,0.5002817680301392,0.0858126,1.70958,0.1716252,3.41916,0.36053857,5.1287400000000005,0.72107714,1.0
0.2742052,1.4841254,0.8445741,-0.76823974,1.1641272806876468,0.2742052,1.4841254,0.5484104,2.9682508,0.8445741,4.4523762,1.6891482,1.0
0.66273296,1.7027048,-0.7841082,0.6183278,-1.0697367143210772,2.65093184,6.8108192,0.0,0.0,-3.1364328,1.7027048,-0.0,1.0
-1.1479336,1.407579,0.46490723,0.8830515,0.643361307475202,-3.4438008,4.222737,-2.2958672,2.815158,1.39472169,4.222737,0.92981446,1.0
-0.13637173,1.6995507,0.40806383,-0.6634386,0.5654278859418836,-0.13637173,1.6995507,-0.27274346,3.3991014,0.40806383,5.098652100000001,0.81612766,1.0
0.23492731,1.4929582,0.8747229,-1.0649518,1.2054897904685946,0.23492731,1.4929582,0.46985462,2.9859164,0.8747229,4.478874599999999,1.7494458,1.0
0.46833998,1.6589713,-1.2146088,0.7903199,-1.660230956769802,0.0,0.0,1.40501994,4.9769139,-0.0,3.3179426,-3.6438264,1.0
0.35489708,1.5277694,0.5440368,-0.86836076,0.7518648769254077,0.35489708,1.5277694,0.70979416,3.0555388,0.5440368,4.583308199999999,1.0880736,1.0
1.2185628,1.1975415,0.6212652,-0.8747639,0.8577320023602986,2.4371256,2.395083,2.4371256,2.395083,1.2425304,0.0,1.2425304,1.0
0.8032011,1.1091344,0.6004826,-0.9392602,0.8292870722561537,1.6064022,2.2182688,1.6064022,2.2182688,1.2009652,0.0,1.2009652,1.0
0.21222378,1.0940006,0.7659103,-0.7617544,1.0561390768130767,0.42444756,2.1880012,0.0,0.0,1.5318206,0.0,0.0,1.0
1.4121002,1.5848266,-0.79932034,-0.17647056,-1.0906487899396786,5.6484008,6.3393064,4.2363006,4.7544798,-3.19728136,1.5848266,-2.39796102,1.0
0.4436716,1.7233337,0.73467946,0.6495998,1.013407510988197,1.3310148,5.1700011,0.8873432,3.4466674,2.20403838,5.1700011,1.46935892,1.0
0.31635413,1.6370214,0.4413485,-0.80535,0.6108950566084876,0.31635413,1.6370214,0.63270826,3.2740428,0.4413485,4.9110642,0.882697,1.0
-1.0271357,1.6967592,0.7656933,-0.109816246,1.0559369614886127,-3.0814071000000003,5.0902776,-2.0542714,3.3935184,2.2970799,5.0902776,1.5313866,1.0
-0.07625845,1.6701398,0.4278802,-0.2700252,0.5925671682163043,-0.07625845,1.6701398,-0.1525169,3.3402796,0.4278802,5.0104194,0.8557604,1.0
-0.059169818,1.5766253,0.6210894,-1.051113,0.8575575979003586,-0.059169818,1.5766253,-0.118339636,3.1532506,0.6210894,4.7298759,1.2421788,1.0
0.18548931,1.5277694,0.5766133,-0.9792303,0.7965560549107479,0.18548931,1.5277694,0.37097862,3.0555388,0.5766133,4.583308199999999,1.1532266,1.0
1.195716,1.007305,0.54166645,0.9051058,0.7487502936162657,2.391432,2.01461,0.0,0.0,1.0833329,0.0,0.0,1.0
-0.21447845,1.2273192,-1.923652,0.32449824,-2.632650529748827,-0.0,0.0,-0.64343535,3.6819576,-0.0,2.4546384,-5.770956,1.0
0.15784983,1.4853443,0.79529345,-1.1889291,1.0964603773423522,0.15784983,1.4853443,0.31569966,2.9706886,0.79529345,4.4560329,1.5905869,1.0
0.7570981,1.6860712,-1.3840554,0.7395087,-1.892679470013188,0.0,0.0,2.2712943,5.0582136,-0.0,3.3721424,-4.1521662,1.0
-1.5138028,1.3720012,-2.0222223,-0.11924156,-2.767481742742824,-0.0,0.0,-4.5414084,4.1160036,-0.0,2.7440024,-6.0666669,1.0
-1.0293063,1.6967592,0.7661703,-0.07761914,1.056590530051049,-3.0879189,5.0902776,-2.0586126,3.3935184,2.2985109,5.0902776,1.5323406,1.0
0.1979855,1.5169307,0.82175493,-1.1188838,1.132836523322187,0.1979855,1.5169307,0.395971,3.0338614,0.82175493,4.550792100000001,1.64350986,1.0
-1.5186946,1.6577475,-0.4031799,0.43696165,-0.5472915003974658,-6.0747784,6.63099,-3.0373892,3.315495,-1.6127196,1.6577475,-0.8063598,1.0
0.57171386,0.8594682,0.539656,-0.7960869,0.745845165240846,1.14342772,1.7189364,0.0,0.0,1.079312,0.0,0.0,1.0
0.49751833,1.7036856,0.81857336,-0.4881482,1.1284931049350078,0.49751833,1.7036856,0.99503666,3.4073712,0.81857336,5.1110568,1.63714672,1.0
-0.015682116,1.6826226,0.57033473,0.8318923,0.7879309869304618,-0.047046348,5.0478678,-0.031364232,3.3652452,1.71100419,5.0478678,1.14066946,1.0
1.5116657,1.7294058,0.98428553,-0.12035488,1.3560146075203163,1.5116657,1.7294058,3.0233314,3.4588116,0.98428553,5.1882174,1.96857106,1.0
0.92892015,1.0088781,0.51603514,-0.9869657,0.7134288272004361,1.8578403,2.0177562,0.0,0.0,1.03207028,0.0,0.0,1.0
0.49021816,1.7387309,-0.8097139,-0.52201444,-1.1049366162544394,1.96087264,6.9549236,1.47065448,5.2161927,-3.2388556,1.7387309,-2.4291417,1.0
0.9044696,1.7280401,0.44017974,-0.93136877,0.6096379524471782,0.9044696,1.7280401,1.8089392,3.4560802,0.44017974,5.1841203,0.88035948,1.0
0.3335171,0.72889435,-0.34146258,-0.74670464,-0.462694810459189,0.6670342,1.4577887,0.0,0.0,-0.68292516,0.72889435,-0.0,1.0
0.9244301,1.6709518,0.5339218,-0.77824354,0.7379161434587771,0.9244301,1.6709518,1.8488602,3.3419036,0.5339218,5.0128554,1.0678436,1.0
-0.40643847,1.7248144,0.84606874,-0.57533664,1.1663005473936128,-0.40643847,1.7248144,-0.81287694,3.4496288,0.84606874,5.174443200000001,1.69213748,1.0
-1.1025848,1.6472555,-0.21086073,-0.4050691,-0.2834404678570766,-4.4103392,6.589022,-1.1025848,1.6472555,-0.84344292,1.6472555,-0.21086073,1.0
0.2293802,0.761608,0.8373025,-1.117647,1.1541235195308477,0.4587604,1.523216,0.0,0.0,1.674605,0.0,0.0,1.0
-1.450982,1.6818546,-0.24933669,-0.28301758,-0.3361753861152693,-5.803928,6.7274184,-1.450982,1.6818546,-0.99734676,1.6818546,-0.24933669,1.0
0.45286533,1.4895865,0.4299936,-0.830281,0.5953520839156425,0.45286533,1.4895865,0.90573066,2.979173,0.4299936,4.4687595,0.8599872,1.0
0.6456217,1.3194125,0.6305436,-0.84046453,0.8704116220857134,1.2912434,2.638825,1.2912434,2.638825,1.2610872,0.0,1.2610872,1.0
-0.3598722,1.7443829,0.5703659,-0.63864034,0.7879646968431544,-0.3598722,1.7443829,-0.7197444,3.4887658,0.5703659,5.2331487,1.1407318,1.0
0.5748385,0.89737517,0.619234,-0.7305983,0.8550236983742687,1.149677,1.79475034,0.0,0.0,1.238468,0.0,0.0,1.0
1.0281717,1.6772088,-1.6854833,0.6061587,-2.306205284645492,0.0,0.0,3.0845151,5.0316264,-0.0,3.3544176,-5.0564499000000005,1.0
0.23798218,1.0952438,-2.0180888,-0.39535242,-2.762006727688745,0.0,0.0,0.71394654,3.2857314,-0.0,2.1904876,-6.0542664,1.0
0.19869421,1.5146888,0.86121917,-1.117647,1.1869773460231312,0.19869421,1.5146888,0.39738842,3.0293776,0.86121917,4.5440664,1.72243834,1.0
0.87337816,1.6586381,-0.20753257,-0.4121197,-0.2788921494034034,3.49351264,6.6345524,1.74675632,3.3172762,-0.83013028,1.6586381,-0.41506514,1.0
-0.49024165,1.6975435,0.1308904,-0.10148049,0.1851483692713295,-1.47072495,5.0926305,-0.9804833,3.395087,0.3926712,5.0926305,0.2617808,1.0
0.43992886,1.5979474,0.47339347,-0.7554657,0.6548435407108758,0.43992886,1.5979474,0.87985772,3.1958948,0.47339347,4.7938422,0.94678694,1.0
-1.2058135,1.6753795,0.92048883,0.65191597,1.2683393739590196,-3.6174405,5.0261385,-2.411627,3.350759,2.76146649,5.0261385,1.84097766,1.0
1.0952846,1.6675434,0.5030989,-0.8053505,0.6956233404077392,1.0952846,1.6675434,2.1905692,3.3350868,0.5030989,5.0026302000000005,1.0061978,1.0
0.57871795,1.621342,-0.14757821,0.0892061,-0.1967106427656389,2.3148718,6.485368,1.1574359,3.242684,-0.59031284,1.621342,-0.29515642,1.0
0.66775376,0.87498087,0.511576,-0.90868825,0.7073142414125184,1.33550752,1.74996174,0.0,0.0,1.023152,0.0,0.0,1.0
1.0330393,0.8881674,0.11494508,-0.87126744,0.163203775362482,2.0660786,1.7763348,0.0,0.0,0.22989016,0.0,0.0,1.0
0.09971109,1.6038738,0.5706514,-0.9471328,0.7883672047505579,0.09971109,1.6038738,0.19942218,3.2077476,0.5706514,4.8116214,1.1413028,1.0
0.23386964,1.0855935,0.76263994,-0.7595902,1.051659218655996,0.46773928,2.171187,0.0,0.0,1.52527988,0.0,0.0,1.0
0.06387132,1.5359291,0.53711,-1.0409871,0.7423516172868636,0.06387132,1.5359291,0.12774264,3.0718582,0.53711,4.6077873,1.07422,1.0
-0.046153784,1.1763823,-2.0222223,-0.18433917,-2.767481742742824,-0.0,0.0,-0.138461352,3.5291469,-0.0,2.3527646,-6.0666669,1.0
-0.003859174,1.6694763,0.4938038,-0.059101928,0.6829902462157068,-0.003859174,1.6694763,-0.007718348,3.3389526,0.4938038,5.0084289,0.9876076,1.0
0.73642355,1.6472619,0.3778121,-0.92175037,0.5236870891089342,0.73642355,1.6472619,1.4728471,3.2945238,0.3778121,4.9417857,0.7556242,1.0
-0.7456083,1.6396635,-0.3439196,0.28601852,-0.4659189257751945,-2.9824332,6.558654,-1.4912166,3.279327,-1.3756784,1.6396635,-0.6878392,1.0
1.2098658,1.6779981,-0.12772939,0.8876709,-0.169413626383453,4.8394632,6.7119924,2.4197316,3.3559962,-0.51091756,1.6779981,-0.25545878,1.0
-1.0163792,1.6967056,-0.17883132,0.41285598,-0.2396908597361831,-4.0655168,6.7868224,-2.0327584,3.3934112,-0.71532528,1.6967056,-0.35766264,1.0
-0.3297944,1.6330733,-1.81805,0.7789843,-2.4879349778283464,-0.0,0.0,-0.9893832,4.8992199,-0.0,3.2661466,-5.45415,1.0
-1.1425737,1.7002351,0.04454509,0.6622442,0.0668232229418937,-3.4277211000000003,5.1007053,-2.2851474,3.4004702,0.13363527,1.7002351,0.08909018,1.0
0.75614595,1.2849764,0.55826145,-0.92506015,0.7713379461302334,1.5122919,2.5699528,1.5122919,2.5699528,1.1165229,0.0,1.1165229,1.0
-1.0712398,1.6967592,0.775386,0.5444346,1.069217593134686,-3.2137194000000004,5.0902776,-2.1424796,3.3935184,2.326158,5.0902776,1.550772,1.0
1.2878618,1.7058389,0.76152354,0.78889376,1.0502827317069332,3.8635854,5.1175167,2.5757236,3.4116778,2.28457062,5.1175167,1.52304708,1.0
-0.65234816,1.6521392,0.3941723,0.81469643,0.5462217980330998,-1.95704448,4.9564176,-1.30469632,3.3042784,1.1825169,4.9564176,0.7883446,1.0
0.40092853,1.7158465,-0.16306813,-0.0016701922,-0.2178167434840383,1.60371412,6.863386,0.80185706,3.431693,-0.65227252,1.7158465,-0.32613626,1.0
0.2640477,1.1946862,0.39103714,-0.7647059,0.5419244336753993,0.5280954,2.3893724,0.5280954,2.3893724,0.78207428,3.5840586,0.78207428,1.0
0.48858616,1.2419493,0.60963213,-0.79706216,0.8417726049463057,0.97717232,2.4838986,0.97717232,2.4838986,1.21926426,0.0,1.21926426,1.0
-0.008847206,1.5562354,0.6956552,-1.0314974,0.959702555567984,-0.008847206,1.5562354,-0.017694412,3.1124708,0.6956552,4.6687062,1.3913104,1.0
0.5359263,1.7108492,0.6884092,0.90978354,0.9499097614007178,1.6077789,5.1325476,1.0718526,3.4216984,2.0652276,5.1325476,1.3768184,1.0
0.19313864,1.7470568,0.65236056,0.759858,0.9003984762000147,0.57941592,5.2411704,0.38627728,3.4941136,1.95708168,5.2411704,1.30472112,1.0
1.2385142,1.7025013,0.6991648,0.8573542,0.96471174507115,3.7155426,5.1075039,2.4770284,3.4050026,2.0974944,5.1075039,1.3983296,1.0
1.5157938,1.7362111,0.99653286,-0.11315057,1.3728172073730922,1.5157938,1.7362111,3.0315876,3.4724222,0.99653286,5.2086333,1.99306572,1.0
0.61664116,1.4736979,0.8246917,-0.8862734,1.136792218655016,0.61664116,1.4736979,1.23328232,2.9473958,0.8246917,4.4210937,1.6493834,1.0
0.19679144,0.7567727,0.22508363,-1.1526091,0.3142539941714335,0.39358288,1.5135454,0.0,0.0,0.45016726,0.0,0.0,1.0
0.076284006,0.7454295,0.40044355,-1.1076964,0.5548278366518683,0.152568012,1.490859,0.0,0.0,0.8008871,0.0,0.0,1.0
1.2098658,1.6789995,-0.09857421,0.88367903,-0.1294175215682435,4.8394632,6.715998,2.4197316,3.357999,-0.39429684,1.6789995,-0.19714842,1.0
0.33171183,1.5199369,0.61590135,-0.858043,0.8503821176983415,0.33171183,1.5199369,0.66342366,3.0398738,0.61590135,4.5598107,1.2318027,1.0
0.3335171,0.7386503,-0.22709899,-0.8518625,-0.3058707973755402,0.6670342,1.4773006,0.0,0.0,-0.45419798,0.7386503,-0.0,1.0
-0.015272175,1.6544306,-0.564165,-0.012146519,-0.768057369092437,-0.0610887,6.6177224,-0.0,0.0,-2.25666,1.6544306,-0.0,1.0
0.6828372,1.5382609,0.81919134,-0.9010716,1.12924674183343,0.6828372,1.5382609,1.3656744,3.0765218,0.81919134,4.6147827,1.63838268,1.0
1.0383855,1.0841423,0.5062985,-0.9680125,0.7000677612575631,2.076771,2.1682846,2.076771,2.1682846,1.012597,0.0,1.012597,1.0
0.6854128,1.6730112,-0.11989265,-0.45264527,-0.158613344587735,2.7416512,6.6920448,1.3708256,3.3460224,-0.4795706,1.6730112,-0.2397853,1.0
0.6930333,1.148989,0.393937,-0.87878424,0.5459219933817364,1.3860666,2.297978,1.3860666,2.297978,0.787874,3.446967,0.787874,1.0
-0.33339354,1.6037716,-0.3390856,0.05710915,-0.4593155184351454,-1.33357416,6.4150864,-0.33339354,1.6037716,-1.3563424,1.6037716,-0.3390856,1.0
1.5766661,1.6696267,0.811608,-0.6177691,1.1190106219358822,1.5766661,1.6696267,3.1533322,3.3392534,0.811608,5.0088801,1.623216,1.0
1.2392163,1.7363867,0.46200722,-0.16793343,0.6395020351065356,1.2392163,1.7363867,2.4784326,3.4727734,0.46200722,5.2091601,0.92401444,1.0
-1.0454309,1.6686102,0.25269577,0.8741624,0.3521324645500083,-3.1362927,5.0058306,-2.0908618,3.3372204,0.75808731,5.0058306,0.50539154,1.0
1.389118,1.2301968,0.8350995,-0.8235294,1.1511048859988875,2.778236,2.4603936,2.778236,2.4603936,1.670199,0.0,1.670199,1.0
-0.72445154,1.6922532,0.822251,0.6696774,1.1336150389075854,-2.17335462,5.0767596,-1.44890308,3.3845064,2.466753,5.0767596,1.644502,1.0
-0.46715352,1.5156485,0.64730996,-0.12005158,0.8936704847419807,-1.40146056,4.5469455,-0.93430704,3.031297,1.94192988,4.5469455,1.29461992,1.0
1.2788042,1.715975,1.008921,0.17513826,1.3898269759622863,1.2788042,1.715975,2.5576084,3.43195,1.008921,5.147925,2.017842,1.0
1.0713297,0.8947032,0.11434401,-0.85456127,0.1623816127340641,2.1426594,1.7894064,0.0,0.0,0.22868802,0.0,0.0,1.0
0.22706532,1.3072963,0.6016413,-1.0359287,0.8308499930767127,0.45413064,2.6145926,0.45413064,2.6145926,1.2032826,0.0,1.2032826,1.0
0.70036334,1.5116975,0.42918622,-0.7889395,0.594210322583979,0.70036334,1.5116975,1.40072668,3.023395,0.42918622,4.535092499999999,0.85837244,1.0
0.7197487,0.9117043,0.570454,-0.9093491,0.7880843117092413,1.4394974,1.8234086,0.0,0.0,1.140908,0.0,0.0,1.0
